date,HUFL,HULL,MUFL,MULL,LUFL,loqd,OT
8/3/2017 12:00,-4.756000042,1.807999969,-8.350999832,0.248999998,3.686000109,1.065999985,17453
8/3/2017 13:00,-14.66899967,4.68900013,-17.37700081,3.163000107,3.319999933,0.852999985,16558
8/3/2017 14:00,-10.7840004,3.684000015,-14.07199955,2.451999903,3.015000105,0.852999985,15659
8/3/2017 15:00,-7.234000206,2.411000013,-11.01599979,1.279000044,3.137000084,1.004999995,14528
8/3/2017 16:00,2.009000063,0.335000008,-1.386000037,-0.284000009,3.107000113,0.944000006,13901
8/3/2017 17:00,6.831999779,0.201000005,3.447000027,-0.958999991,3.381000042,0.852999985,13434
8/3/2017 18:00,7.568999767,-0.268000007,4.477000237,-1.350000024,3.046000004,0.760999978,12850
8/3/2017 19:00,9.041999817,-0.40200001,5.899000168,-1.56400001,3.197999954,0.639999986,11915
8/3/2017 20:00,12.18999958,0.134000003,7.888999939,-1.136999965,4.386000156,0.700999975,10941
8/3/2017 21:00,10.85099983,-0.134000003,6.894000053,-1.491999984,3.838000059,0.700999975,10168
8/3/2017 22:00,10.44900036,0.134000003,7.249000072,-1.669999957,3.319999933,0.639999986,9586
8/3/2017 23:00,10.7840004,0.670000017,8.456999779,-0.603999972,3.167999983,0.731000006,9175
8/4/2017 00:00,12.72599983,2.075999975,9.593999863,0.284000009,3.319999933,0.731000006,8963
8/4/2017 01:00,11.05200005,1.20599997,8.102000237,-0.248999998,2.954999924,0.760999978,8912
8/4/2017 02:00,12.45800018,2.009000063,9.451999664,0.425999999,2.710999966,0.731000006,9061
8/4/2017 03:00,11.98900032,1.942000031,8.954999924,0.107000001,2.924000025,1.004999995,9223
8/4/2017 04:00,11.45400047,1.406999946,8.493000031,0.142000005,2.680000067,0.731000006,9424
8/4/2017 05:00,10.91800022,1.139000058,7.923999786,-0.178000003,3.229000092,0.944000006,10030
8/4/2017 06:00,11.78800011,1.741000056,8.31499958,0.248999998,3.625,0.975000024,10568
8/4/2017 07:00,8.975000381,2.27699995,5.329999924,0.603999972,3.594000101,1.065999985,11041
8/4/2017 08:00,4.554999828,1.541000009,1.56400001,0.745999992,3.197999954,0.975000024,11233
8/4/2017 09:00,-1.473999977,2.812999964,-5.507999897,1.031000018,3.654999971,1.126999974,11312
8/4/2017 10:00,-3.48300004,3.617000103,-7.782000065,2.273999929,4.477000237,1.097000003,11382
8/4/2017 11:00,-5.559000015,4.152999878,-10.4119997,2.630000114,4.447000027,1.004999995,11499
8/4/2017 12:00,-5.760000229,3.282000065,-9.559000015,1.457000017,3.77699995,0.944000006,11674
8/4/2017 13:00,2.678999901,1.406999946,-0.639999986,0.248999998,3.594000101,1.004999995,11741
8/4/2017 14:00,-4.889999866,2.678999901,-8.918999672,1.56400001,3.868000031,0.944000006,11656
8/4/2017 15:00,10.51599979,0.870999992,6.822999954,-0.639999986,3.806999922,1.036000013,11300
8/4/2017 16:00,0.335000008,1.741000056,-4.513000011,0.675000012,3.77699995,0.944000006,11305
8/4/2017 17:00,5.223999977,1.072000027,1.207999945,-0.071000002,3.99000001,0.944000006,11280
8/4/2017 18:00,9.444000244,0.40200001,5.329999924,-0.745999992,4.111999989,0.883000016,10794
8/4/2017 19:00,12.85999966,0.268000007,8.065999985,-0.852999985,4.813000202,0.883000016,10157
8/4/2017 20:00,18.08499908,1.60800004,11.08699989,-0.675000012,7.065999985,1.065999985,9453
8/4/2017 21:00,17.81699944,1.340000033,12.08199978,-0.745999992,6.06099987,1.156999946,8879
8/4/2017 22:00,16.1420002,1.541000009,10.8739996,-0.782000005,5.300000191,1.065999985,8463
8/4/2017 23:00,16.40999985,1.875,12.01099968,0.178000003,4.538000107,0.975000024,8204
8/5/2017 00:00,17.88400078,4.21999979,14.21399975,2.096999884,4.081999779,1.097000003,8032
8/5/2017 01:00,17.54899979,4.085999966,13.32600021,1.598999977,4.172999859,1.218000054,7963
8/5/2017 02:00,14.33399963,2.210000038,11.22900009,0.497000009,3.806999922,1.248999953,8036
8/5/2017 03:00,15.80700016,3.013999939,12.11699963,1.279000044,3.806999922,1.156999946,8000
8/5/2017 04:00,13.66399956,2.545000076,10.3760004,0.425999999,3.381000042,1.279000044,8196
8/5/2017 05:00,14.60200024,3.08100009,10.23400021,0.816999972,4.020999908,1.340000033,8843
8/5/2017 06:00,14.33399963,2.746000051,9.87899971,0.816999972,4.295000076,1.491999984,9441
8/5/2017 07:00,9.175999641,2.210000038,5.366000175,0.178000003,3.99000001,1.462000012,9976
8/5/2017 08:00,4.822999954,2.678999901,0.639999986,0.675000012,4.203000069,1.462000012,10510
8/5/2017 09:00,-0.736999989,2.142999887,-5.010000229,0.745999992,4.324999809,1.340000033,10868
8/5/2017 10:00,-1.674000025,3.013999939,-5.721000195,1.386000037,4.538000107,0.975000024,11174
8/5/2017 11:00,-4.287000179,4.085999966,-8.635000229,3.019999981,4.782000065,1.004999995,11415
8/5/2017 12:00,-4.822999954,3.818000078,-10.12699986,2.415999889,5.147999763,1.340000033,11631
8/5/2017 13:00,-4.756000042,4.756000042,-9.451999664,3.482000113,5.117000103,1.401000023,11758
8/5/2017 14:00,-3.750999928,3.88499999,-8.954999924,2.273999929,4.994999886,0.975000024,11736
8/5/2017 15:00,8.104999542,1.807999969,3.197999954,0.248999998,4.934000015,1.248999953,11448
8/5/2017 16:00,4.019000053,2.411000013,-0.888000011,1.031000018,4.873000145,1.309999943,11554
8/5/2017 17:00,8.774000168,1.473999977,3.411000013,-0.248999998,4.813000202,1.401000023,11539
8/5/2017 18:00,11.98900032,1.807999969,7.177999973,0.107000001,4.813000202,1.432000041,10966
8/5/2017 19:00,15.27099991,1.473999977,9.31000042,-0.745999992,5.787000179,1.613999963,10220
8/5/2017 20:00,19.15600014,2.678999901,11.61999989,-0.462000012,7.493000031,1.70599997,9476
8/5/2017 21:00,17.75,1.473999977,10.66100025,-1.136999965,7.006000042,1.980000019,8918
8/5/2017 22:00,15.06999969,1.541000009,9.559000015,-0.675000012,5.208000183,1.279000044,8601
8/5/2017 23:00,13.66399956,1.139000058,8.883999825,-0.639999986,4.842999935,1.156999946,8476
8/6/2017 00:00,15.40499973,1.942000031,10.6960001,0.178000003,4.142000198,1.065999985,8431
8/6/2017 01:00,14.73600006,1.741000056,10.6960001,0.319999993,4.203000069,1.279000044,8586
8/6/2017 02:00,13.19499969,1.807999969,10.4829998,0.178000003,2.832999945,1.097000003,9263
8/6/2017 03:00,13.19499969,2.27699995,9.984999657,0.391000003,2.710999966,1.187999964,10251
8/6/2017 04:00,12.79300022,1.875,9.487999916,0,2.710999966,1.097000003,11013
8/6/2017 05:00,12.32400036,1.406999946,8.954999924,-0.248999998,2.954999924,1.097000003,11624
8/6/2017 06:00,11.38700008,1.072000027,8.102000237,-0.569000006,3.381000042,1.309999943,12200
8/6/2017 07:00,6.497000217,1.20599997,3.447000027,-0.284000009,3.107000113,1.371000051,12710
8/6/2017 08:00,1.541000009,2.344000101,-1.421000004,0.319999993,3.137000084,1.309999943,13004
8/6/2017 09:00,-2.210000038,3.013999939,-5.614999771,1.172999978,3.229000092,1.309999943,13247
8/6/2017 10:00,-2.947000027,4.21999979,-7.853000164,1.91900003,4.203000069,1.401000023,13606
8/6/2017 11:00,-4.889999866,4.152999878,-10.02099991,2.594000101,5.177999973,1.432000041,13789
8/6/2017 12:00,-4.354000092,4.421000004,-10.16300011,2.486999989,5.390999794,1.248999953,13893
8/6/2017 13:00,-4.354000092,5.022999763,-10.19900036,2.736000061,5.787000179,1.401000023,13930
8/6/2017 14:00,-3.148000002,3.818000078,-8.635000229,2.273999929,5.329999924,1.340000033,13646
8/6/2017 15:00,0.602999985,2.812999964,-4.690999985,1.172999978,5.361000061,1.401000023,13132
8/6/2017 16:00,3.818000078,2.210000038,-1.101999998,0.711000025,4.934000015,1.432000041,13273
8/6/2017 17:00,8.038000107,1.340000033,3.092000008,-0.213,4.934000015,1.279000044,13136
8/6/2017 18:00,11.38700008,1.139000058,6.111999989,-0.852999985,5.026000023,1.491999984,12452
8/6/2017 19:00,15.20400047,0.670000017,9.380999565,-1.279000044,5.84800005,1.340000033,11442
8/6/2017 20:00,19.69199944,2.344000101,12.36600018,-0.178000003,7.40199995,1.401000023,10484
8/6/2017 21:00,20.1609993,2.678999901,13.25500011,-0.319999993,7.126999855,1.462000012,9806
8/6/2017 22:00,19.75900078,2.611999989,13.50300026,0.497000009,6.031000137,1.279000044,9348
8/6/2017 23:00,18.62000084,3.013999939,12.64999962,0.497000009,5.696000099,1.279000044,9077
8/7/2017 00:00,19.29000092,2.947000027,13.64500046,0.603999972,5.544000149,1.552999973,8966
8/7/2017 01:00,18.62000084,3.750999928,13.71700001,0.958999991,5.147999763,1.432000041,9151
8/7/2017 02:00,16.74500084,3.013999939,11.69099998,0.425999999,4.965000153,1.523000002,9834
8/7/2017 03:00,16.40999985,2.678999901,11.37100029,0.425999999,4.538000107,1.462000012,10952
8/7/2017 04:00,15.20400047,3.214999914,11.33600044,0.532999992,4.477000237,1.248999953,11645
8/7/2017 05:00,15.8739996,1.807999969,11.12199974,0.178000003,4.659999847,1.552999973,12127
8/7/2017 06:00,13.19499969,2.27699995,9.23900032,-0.178000003,4.324999809,1.674999952,12570
8/7/2017 07:00,10.38199997,2.411000013,5.791999817,0.603999972,4.051000118,1.523000002,12947
8/7/2017 08:00,6.697999954,3.282000065,2.486999989,1.207999945,4.234000206,1.523000002,13442
8/7/2017 09:00,-0.268000007,2.812999964,-4.93900013,0.816999972,4.873000145,1.70599997,13984
8/7/2017 10:00,-1.473999977,4.68900013,-7.177999973,2.167999983,5.056000233,1.583999991,14538
8/7/2017 11:00,-2.947000027,4.487999916,-9.666000366,2.486999989,5.756999969,1.644999981,14750
8/7/2017 12:00,-2.678999901,4.085999966,-8.670999527,2.345000029,5.96999979,1.491999984,15078
8/7/2017 13:00,-2.344000101,4.889999866,-8.883999825,2.700999975,6.275000095,1.462000012,15181
8/7/2017 14:00,0.80400002,4.622000217,-5.401000023,3.019999981,6.031000137,1.491999984,14783
8/7/2017 15:00,6.027999878,1.942000031,0.497000009,0.035999998,5.452000141,1.491999984,14391
8/7/2017 16:00,9.979999542,1.004999995,5.366000175,-0.639999986,4.690999985,1.552999973,14708
8/7/2017 17:00,8.305999756,0.40200001,4.19299984,-0.852999985,4.020999908,1.004999995,14524
8/7/2017 18:00,10.18099976,0.469000012,6.076000214,-0.711000025,4.081999779,1.156999946,13753
8/7/2017 19:00,15.40499973,0.670000017,9.06099987,-1.136999965,6.304999828,1.309999943,12658
8/7/2017 20:00,19.89299965,2.880000114,11.97500038,-0.284000009,8.07199955,1.85800004,11516
8/7/2017 21:00,18.2859993,1.406999946,11.40699959,-1.598999977,6.945000172,1.644999981,10768
8/7/2017 22:00,20.09399986,3.148000002,13.04100037,0.213,6.762000084,1.85800004,10190
8/7/2017 23:00,15.80700016,1.139000058,10.4829998,-1.350000024,5.329999924,1.491999984,9813
8/8/2017 00:00,17.01300049,3.818000078,13.36100006,1.457000017,3.594000101,1.156999946,9704
8/8/2017 01:00,15.60599995,3.148000002,11.86900043,1.491999984,3.532999992,1.097000003,9869
8/8/2017 02:00,17.2140007,3.415999889,13.64500046,1.279000044,3.319999933,1.065999985,10604
8/8/2017 03:00,13.9989996,1.807999969,10.9090004,0.425999999,2.984999895,0.883000016,11824
8/8/2017 04:00,15.3380003,2.545000076,12.29500008,0.924000025,2.772000074,0.852999985,12692
8/8/2017 05:00,15.13700008,2.411000013,12.33100033,0.852999985,2.894000053,0.670000017,13214
8/8/2017 06:00,14.53499985,1.875,11.37100029,0.107000001,3.563999891,0.883000016,13543
8/8/2017 07:00,12.92700005,2.009000063,10.3760004,0.354999989,3.046000004,0.883000016,13829
8/8/2017 08:00,9.779000282,0.870999992,6.822999954,-0.497000009,3.289999962,1.218000054,14062
8/8/2017 09:00,8.171999931,-1.60800004,5.295000076,-2.948999882,2.954999924,1.248999953,14350
8/8/2017 10:00,8.975000381,0.40200001,5.366000175,-1.457000017,3.411000013,1.187999964,14795
8/8/2017 11:00,8.975000381,-0.268000007,4.868000031,-1.99000001,3.411000013,1.126999974,15094
8/8/2017 12:00,-0.201000005,0,-4.086999893,-0.711000025,3.503000021,1.491999984,15094
8/8/2017 13:00,7.836999893,-0.536000013,4.725999832,-2.131999969,3.197999954,1.218000054,15013
8/8/2017 14:00,3.415999889,-0.268000007,0.284000009,-1.421000004,3.137000084,1.126999974,14647
8/8/2017 15:00,5.290999889,-0.40200001,2.167999983,-1.99000001,3.229000092,1.248999953,13967
8/8/2017 16:00,8.43900013,-0.268000007,4.762000084,-2.131999969,3.625,1.401000023,13662
8/8/2017 17:00,8.907999992,-0.536000013,4.974999905,-2.486999989,3.686000109,1.401000023,12975
8/8/2017 18:00,7.703000069,-0.067000002,4.370999813,-1.812000036,3.319999933,1.279000044,11995
8/8/2017 19:00,7.903999805,-0.536000013,4.441999912,-2.096999884,3.381000042,1.248999953,10870
8/8/2017 20:00,9.31000042,-0.40200001,5.436999798,-1.99000001,3.838000059,1.156999946,9837
8/8/2017 21:00,8.104999542,-1.139000058,5.010000229,-2.594000101,3.075999975,0.913999975,9178
8/8/2017 22:00,8.23900032,-0.40200001,5.258999825,-2.061000109,3.046000004,1.036000013,8775
8/8/2017 23:00,7.903999805,-0.80400002,5.329999924,-2.025000095,2.650000095,0.913999975,8519
8/9/2017 00:00,10.98499966,1.004999995,8.38599968,-0.071000002,2.588999987,0.822000027,8389
8/9/2017 01:00,10.91800022,1.139000058,8.421999931,-0.248999998,2.405999899,0.760999978,8474
8/9/2017 02:00,10.44900036,0.80400002,8.244000435,-0.071000002,2.315000057,0.731000006,9063
8/9/2017 03:00,10.24800014,0.870999992,8.244000435,-0.354999989,2.315000057,0.760999978,10014
8/9/2017 04:00,10.04699993,0.536000013,7.498000145,-0.569000006,2.588999987,0.944000006,10602
8/9/2017 05:00,10.91800022,0.80400002,7.960000038,-0.532999992,2.954999924,0.975000024,10882
8/9/2017 06:00,10.11400032,0,7.143000126,-1.491999984,3.503000021,1.065999985,11011
8/9/2017 07:00,9.51099968,0.536000013,5.756999969,-1.527999997,3.77699995,1.340000033,11100
8/9/2017 08:00,9.845999718,1.741000056,6.040999889,-0.107000001,3.868000031,1.340000033,11089
8/9/2017 09:00,7.501999855,1.340000033,3.305000067,-0.391000003,3.746000051,1.491999984,11043
8/9/2017 10:00,6.764999866,1.406999946,2.451999903,-0.425999999,4.538000107,1.674999952,11045
8/9/2017 11:00,-2.142999887,1.942000031,-6.289999962,0.391000003,4.263999939,1.613999963,10965
8/9/2017 12:00,-0.670000017,1.473999977,-4.477000237,-0.603999972,3.71600008,1.552999973,10870
8/9/2017 13:00,0.938000023,0.938000023,-2.736000061,-0.711000025,3.77699995,1.613999963,10824
8/9/2017 14:00,0.602999985,1.340000033,-3.019999981,-0.071000002,3.868000031,1.552999973,10766
8/9/2017 15:00,4.756000042,1.072000027,0.995000005,-0.639999986,3.654999971,1.613999963,10839
8/9/2017 16:00,4.21999979,0.134000003,0.532999992,-1.386000037,3.532999992,1.462000012,11237
8/9/2017 17:00,3.415999889,0,0,-1.457000017,3.563999891,1.218000054,11099
8/9/2017 18:00,7.836999893,0,4.441999912,-1.491999984,3.411000013,1.097000003,10614
8/9/2017 19:00,8.43900013,-0.736999989,4.93900013,-2.415999889,3.503000021,1.156999946,9882
8/9/2017 20:00,10.7840004,0,6.43200016,-1.527999997,4.355999947,1.187999964,9119
8/9/2017 21:00,9.31000042,-0.602999985,5.791999817,-2.273999929,3.471999884,1.065999985,8605
8/9/2017 22:00,9.444000244,0,5.436999798,-1.70599997,3.532999992,1.218000054,8318
8/9/2017 23:00,9.578000069,0.40200001,6.43200016,-0.888000011,3.015000105,1.065999985,8146
8/10/2017 00:00,10.51599979,0.536000013,8.031000137,-0.745999992,2.588999987,0.852999985,8071
8/10/2017 01:00,11.38700008,1.807999969,8.635000229,0.071000002,2.740999937,0.791999996,8279
8/10/2017 02:00,9.376999855,0.670000017,6.965000153,-0.319999993,2.618999958,0.944000006,8856
8/10/2017 03:00,9.845999718,0.870999992,7.355999947,-0.569000006,2.954999924,0.913999975,9897
8/10/2017 04:00,9.913000107,0.469000012,7.035999775,-0.888000011,2.894000053,0.913999975,10468
8/10/2017 05:00,9.979999542,1.20599997,8.065999985,-0.852999985,2.862999916,1.004999995,10800
8/10/2017 06:00,9.243000031,0.736999989,5.862999916,-1.812000036,3.503000021,1.126999974,10930
8/10/2017 07:00,5.960999966,1.20599997,2.486999989,-0.603999972,3.319999933,1.523000002,11058
8/10/2017 08:00,0.268000007,2.009000063,-3.019999981,-0.284000009,3.381000042,1.340000033,11080
8/10/2017 09:00,-5.223999977,2.746000051,-8.883999825,1.136999965,3.625,1.491999984,10979
8/10/2017 10:00,-7.636000156,4.554999828,-11.54899979,3.411000013,3.77699995,1.156999946,11028
8/10/2017 11:00,-6.831999779,3.348999977,-11.65499973,1.598999977,4.081999779,1.340000033,10955
8/10/2017 12:00,-10.7840004,4.152999878,-14.96000004,2.523000002,3.868000031,1.156999946,10855
8/10/2017 13:00,-10.85099983,4.487999916,-14.67599964,2.878000021,3.71600008,1.156999946,10802
8/10/2017 14:00,-8.23900032,4.354000092,-12.18900013,2.842999935,3.654999971,1.309999943,10791
8/10/2017 15:00,-4.822999954,2.545000076,-8.741999626,1.279000044,3.898999929,1.279000044,10790
8/10/2017 16:00,-2.075999975,1.674000025,-5.507999897,0.071000002,4.051000118,1.371000051,11058
8/10/2017 17:00,3.415999889,0.469000012,0.107000001,-0.888000011,3.99000001,1.309999943,10908
8/10/2017 18:00,9.31000042,-0.268000007,5.436999798,-1.386000037,3.563999891,1.126999974,10481
8/10/2017 19:00,9.913000107,-0.067000002,5.934000015,-1.457000017,3.71600008,1.036000013,9808
8/10/2017 20:00,13.93200016,0.40200001,8.456999779,-1.207999945,5.390999794,1.156999946,9152
8/10/2017 21:00,14.66899967,0.268000007,9.913999557,-1.56400001,5.026000023,1.187999964,8620
8/10/2017 22:00,13.73099995,1.072000027,9.06099987,-0.958999991,3.838000059,1.004999995,8332
8/10/2017 23:00,13.66399956,1.875,9.984999657,-0.248999998,4.081999779,0.913999975,8041
8/11/2017 00:00,16.34300041,3.08100009,12.15299988,0.462000012,3.746000051,1.156999946,8006
8/11/2017 01:00,16.1420002,2.880000114,12.61499977,1.315000057,3.441999912,0.944000006,8037
8/11/2017 02:00,14.46800041,2.746000051,11.44200039,1.350000024,2.894000053,0.852999985,8351
8/11/2017 03:00,14.40100002,2.075999975,11.22900009,0.497000009,3.229000092,1.097000003,8637
8/11/2017 04:00,13.73099995,2.746000051,10.73200035,0.639999986,3.107000113,1.187999964,8947
8/11/2017 05:00,12.99400043,1.406999946,10.02099991,-0.035999998,3.319999933,0.913999975,9311
8/11/2017 06:00,13.32900047,1.942000031,9.168000221,-0.391000003,3.71600008,1.248999953,9586
8/11/2017 07:00,10.18099976,2.411000013,6.43200016,0.178000003,4.051000118,1.401000023,9740
8/11/2017 08:00,3.148000002,1.60800004,-0.035999998,1.172999978,3.503000021,1.340000033,9680
8/11/2017 09:00,-4.287000179,1.340000033,-8.883999825,0.284000009,3.868000031,1.432000041,9540
8/11/2017 10:00,-1.406999946,1.942000031,-6.040999889,0.852999985,4.416999817,1.401000023,9437
8/11/2017 11:00,-8.23900032,4.354000092,-12.97000027,2.842999935,4.630000114,1.401000023,9366
8/11/2017 12:00,-6.96600008,2.678999901,-11.12199974,0.958999991,4.538000107,1.309999943,9254
8/11/2017 13:00,6.362999916,1.072000027,0.639999986,-0.995000005,4.842999935,1.371000051,9228
8/11/2017 14:00,1.541000009,1.741000056,-2.415999889,-0.035999998,4.172999859,1.340000033,9177
8/11/2017 15:00,3.750999928,1.340000033,-0.497000009,-0.462000012,4.234000206,1.401000023,9235
8/11/2017 16:00,5.960999966,0.736999989,1.953999996,-0.711000025,3.868000031,1.340000033,9734
8/11/2017 17:00,9.31000042,0.469000012,3.980000019,-0.675000012,4.507999897,1.371000051,9843
8/11/2017 18:00,9.31000042,0.201000005,5.472000122,-1.172999978,3.686000109,1.401000023,9540
8/11/2017 19:00,12.79300022,0.602999985,8.031000137,-0.816999972,4.507999897,1.097000003,9102
8/11/2017 20:00,15.47200012,1.139000058,9.87899971,-0.958999991,5.604000092,1.156999946,8534
8/11/2017 21:00,13.59700012,0.469000012,8.741999626,-1.598999977,4.842999935,1.065999985,8157
8/11/2017 22:00,12.59200001,0.80400002,8.279999733,-0.745999992,4.172999859,0.944000006,7850
8/11/2017 23:00,10.91800022,0.602999985,7.782000065,-1.279000044,3.77699995,0.913999975,7690
8/12/2017 00:00,13.19499969,1.473999977,9.807999611,-0.391000003,3.563999891,0.852999985,7533
8/12/2017 01:00,11.31999969,1.807999969,8.173000336,-0.319999993,3.137000084,0.822000027,7583
8/12/2017 02:00,12.25699997,2.142999887,9.23900032,0.107000001,2.954999924,0.731000006,7690
8/12/2017 03:00,11.65499973,1.60800004,8.883999825,-0.035999998,2.832999945,1.097000003,7824
8/12/2017 04:00,11.5880003,1.340000033,8.635000229,0,2.862999916,0.883000016,7888
8/12/2017 05:00,10.11400032,0.536000013,7.427000046,-0.816999972,3.015000105,1.036000013,8267
8/12/2017 06:00,11.38700008,0.870999992,6.822999954,-0.675000012,3.806999922,1.156999946,8501
8/12/2017 07:00,9.243000031,1.072000027,5.721000195,-1.279000044,3.625,1.218000054,8762
8/12/2017 08:00,8.23900032,0.40200001,4.65500021,-0.711000025,3.77699995,1.523000002,8833
8/12/2017 09:00,7.501999855,0.938000023,4.19299984,-0.995000005,3.381000042,1.401000023,8926
8/12/2017 10:00,9.376999855,1.072000027,5.401000023,-1.031000018,3.960000038,1.432000041,8935
8/12/2017 11:00,7.703000069,0.670000017,3.197999954,-1.669999957,3.746000051,1.248999953,8977
8/12/2017 12:00,5.425000191,0.067000002,1.315000057,-1.491999984,3.289999962,1.156999946,8979
8/12/2017 13:00,2.880000114,-0.201000005,-0.888000011,-1.386000037,3.046000004,1.156999946,9080
8/12/2017 14:00,6.296000004,-0.268000007,3.127000093,-1.386000037,3.259000063,1.248999953,9116
8/12/2017 15:00,8.038000107,-0.067000002,4.122000217,-1.77699995,3.046000004,1.218000054,9248
8/12/2017 16:00,7.636000156,0.134000003,4.406000137,-1.315000057,3.167999983,1.218000054,9848
8/12/2017 17:00,8.104999542,0,4.477000237,-1.63499999,3.532999992,1.156999946,9857
8/12/2017 18:00,6.96600008,-0.469000012,3.696000099,-1.63499999,3.167999983,1.156999946,9562
8/12/2017 19:00,7.703000069,-1.340000033,4.441999912,-2.381000042,3.197999954,0.944000006,8991
8/12/2017 20:00,8.572999954,-0.736999989,5.081999779,-2.167999983,3.411000013,0.975000024,8413
8/12/2017 21:00,9.109000206,-1.072000027,6.502999783,-1.56400001,3.137000084,0.852999985,8021
8/12/2017 22:00,9.779000282,0,6.361000061,-1.91900003,2.680000067,0.760999978,7827
8/12/2017 23:00,10.51599979,0.670000017,7.923999786,-0.391000003,2.437000036,0.670000017,7691
8/13/2017 00:00,12.79300022,1.807999969,10.58899975,0.745999992,2.131999969,0.486999989,7695
8/13/2017 01:00,11.45400047,1.004999995,9.345999718,-0.248999998,2.071000099,0.486999989,7948
8/13/2017 02:00,11.38700008,1.20599997,9.168000221,0.284000009,2.071000099,0.486999989,8652
8/13/2017 03:00,12.12300014,1.473999977,9.772000313,0.178000003,2.00999999,0.486999989,9752
8/13/2017 04:00,11.78800011,0.736999989,9.204000473,-0.213,2.101999998,0.518000007,10439
8/13/2017 05:00,12.18999958,1.541000009,9.630000114,0.354999989,2.467000008,0.670000017,10704
8/13/2017 06:00,12.05599976,0.670000017,8.421999931,-0.852999985,3.471999884,0.944000006,10999
8/13/2017 07:00,10.85099983,1.942000031,7.676000118,0.425999999,3.197999954,1.156999946,11253
8/13/2017 08:00,10.31499958,1.807999969,6.894000053,0.178000003,3.654999971,1.401000023,11273
8/13/2017 09:00,8.840999603,0.938000023,5.188000202,-0.639999986,3.746000051,1.491999984,11246
8/13/2017 10:00,9.979999542,1.60800004,4.974999905,-0.391000003,4.142000198,1.309999943,11282
8/13/2017 11:00,3.214999914,1.473999977,-0.639999986,-0.142000005,3.686000109,1.248999953,11208
8/13/2017 12:00,4.956999779,-0.201000005,1.812000036,-2.309999943,2.862999916,1.004999995,11095
8/13/2017 13:00,-4.085999966,0.938000023,-7.639999866,-0.569000006,2.954999924,1.156999946,11031
8/13/2017 14:00,-1.340000033,0.736999989,-4.19299984,-0.391000003,2.740999937,0.913999975,10966
8/13/2017 15:00,2.545000076,-0.469000012,-0.603999972,-1.598999977,2.740999937,0.944000006,10982
8/13/2017 16:00,1.20599997,-0.335000008,-1.350000024,-1.598999977,2.862999916,0.944000006,11315
8/13/2017 17:00,5.827000141,-0.670000017,2.131999969,-1.953999996,3.167999983,0.913999975,11100
8/13/2017 18:00,6.09499979,-0.670000017,3.163000107,-1.953999996,3.107000113,0.731000006,10556
8/13/2017 19:00,8.104999542,-1.004999995,4.903999805,-2.096999884,3.015000105,0.670000017,9781
8/13/2017 20:00,8.43900013,-0.80400002,5.295000076,-2.061000109,3.137000084,0.760999978,9035
8/13/2017 21:00,7.903999805,-2.075999975,4.868000031,-2.700999975,2.772000074,0.791999996,8538
8/13/2017 22:00,9.913000107,0.134000003,6.857999802,-1.315000057,2.528000116,0.670000017,8253
8/13/2017 23:00,11.25300026,0.736999989,8.670999527,-0.711000025,2.405999899,0.700999975,8101
8/14/2017 00:00,13.12800026,1.807999969,10.94499969,0.319999993,2.437000036,0.760999978,8065
8/14/2017 01:00,13.19499969,2.210000038,11.01599979,0.425999999,2.163000107,0.670000017,8261
8/14/2017 02:00,12.45800018,1.139000058,10.58899975,-0.035999998,2.163000107,0.670000017,8921
8/14/2017 03:00,12.99400043,2.27699995,10.80300045,0.995000005,2.131999969,0.670000017,9934
8/14/2017 04:00,13.32900047,2.411000013,10.8739996,0.639999986,2.437000036,0.760999978,10445
8/14/2017 05:00,14.2670002,1.875,11.61999989,0.354999989,2.924000025,0.975000024,10719
8/14/2017 06:00,13.9989996,1.340000033,10.5539999,-0.213,3.686000109,1.126999974,10942
8/14/2017 07:00,12.6590004,1.273000002,9.06099987,-0.284000009,3.289999962,1.065999985,11160
8/14/2017 08:00,9.979999542,1.541000009,6.43200016,0.035999998,3.137000084,1.187999964,11233
8/14/2017 09:00,5.492000103,0.134000003,2.381000042,-0.958999991,2.924000025,0.883000016,11231
8/14/2017 10:00,4.152999878,0.602999985,0.497000009,-0.816999972,3.289999962,1.156999946,11354
8/14/2017 11:00,5.69299984,-0.201000005,2.273999929,-1.491999984,3.319999933,1.036000013,11341
8/14/2017 12:00,3.88499999,-0.134000003,0.497000009,-1.669999957,2.862999916,1.004999995,11267
8/14/2017 13:00,2.477999926,-0.536000013,0.319999993,-1.386000037,2.894000053,1.065999985,11186
8/14/2017 14:00,1.674000025,0.469000012,-0.888000011,-1.457000017,2.832999945,1.065999985,11028
8/14/2017 15:00,3.88499999,0,1.065999985,-1.315000057,2.710999966,0.944000006,10844
8/14/2017 16:00,5.960999966,-0.736999989,2.700999975,-2.025000095,2.710999966,0.913999975,11326
8/14/2017 17:00,8.038000107,-1.072000027,5.152999878,-2.203000069,3.046000004,0.852999985,11185
8/14/2017 18:00,6.697999954,-1.60800004,4.014999866,-2.664999962,2.832999945,0.700999975,10625
8/14/2017 19:00,6.899000168,-2.545000076,4.263999939,-3.305000067,2.437000036,0.518000007,9809
8/14/2017 20:00,7.636000156,-1.875,4.762000084,-2.914000034,2.862999916,0.578999996,9054
8/14/2017 21:00,8.774000168,-1.674000025,6.324999809,-2.203000069,2.528000116,0.547999978,8540
